"id";"timestamp";"activity"
"157";"01-01-1970 01:13:11.000";"IN_7_0"
"98";"01-01-1970 01:13:11.700";"IN_3_3-x"
"95";"01-01-1970 01:13:11.900";"IN_7_3-y"
"140";"01-01-1970 01:13:12.900";"IN_5_3-x"
"98";"01-01-1970 01:13:13.900";"IN_4_3-x"
"122";"01-01-1970 01:13:15.300";"IN_1_3-x"
"139";"01-01-1970 01:13:15.900";"IN_5_3-x"
"128";"01-01-1970 01:13:16.100";"y-S1_0"
"148";"01-01-1970 01:13:16.500";"IN_7_3-y"
"142";"01-01-1970 01:13:17.300";"IN_6_3-x"
"122";"01-01-1970 01:13:17.500";"IN_2_3-x"
"152";"01-01-1970 01:13:17.600";"IN_5_3-x"
"126";"01-01-1970 01:13:19.200";"y-S1_0"
"140";"01-01-1970 01:13:20.400";"IN_6_3-x"
"122";"01-01-1970 01:13:20.500";"IN_3_3-x"
"141";"01-01-1970 01:13:20.700";"y-S1_0"
"84";"01-01-1970 01:13:21.200";"IN_7_3-y"
"141";"01-01-1970 01:13:22.000";"y-S2_0"
"105";"01-01-1970 01:13:22.800";"z-x"
"122";"01-01-1970 01:13:22.700";"IN_4_3-x"
"139";"01-01-1970 01:13:23.400";"IN_6_3-x"
"152";"01-01-1970 01:13:25.000";"IN_6_3-x"
"125";"01-01-1970 01:13:27.200";"y-S1_0"
"116";"01-01-1970 01:13:27.400";"IN_2_3-x"
"142";"01-01-1970 01:13:28.900";"IN_7_3-y"
"102";"01-01-1970 01:13:29.100";"IN_5_3-x"
"116";"01-01-1970 01:13:30.300";"IN_3_3-x"
"105";"01-01-1970 01:13:31.600";"IN_1_3-x"
"140";"01-01-1970 01:13:32.000";"IN_7_3-y"
"116";"01-01-1970 01:13:32.500";"IN_4_3-x"
"0";"01-01-1970 01:13:33.200";"z-x"
"156";"01-01-1970 01:13:33.300";"IN_3_3-x"
"88";"01-01-1970 01:13:33.600";"y-S1_0"
"105";"01-01-1970 01:13:33.800";"IN_2_3-x"
"139";"01-01-1970 01:13:35.000";"IN_7_3-y"
"145";"01-01-1970 01:13:35.100";"y-S1_0"
"156";"01-01-1970 01:13:35.400";"IN_4_3-x"
"91";"01-01-1970 01:13:36.000";"IN_5_3-x"
"145";"01-01-1970 01:13:36.400";"y-S2_0"
"152";"01-01-1970 01:13:36.600";"IN_7_3-y"
"102";"01-01-1970 01:13:36.600";"IN_6_3-x"
"105";"01-01-1970 01:13:36.800";"IN_3_3-x"
"155";"01-01-1970 01:13:38.200";"IN_6_3-x"
"157";"01-01-1970 01:13:38.200";"IN_7_3-y"
"105";"01-01-1970 01:13:39.000";"IN_4_3-x"
"154";"01-01-1970 01:13:40.600";"IN_4_3-x"
"92";"01-01-1970 01:13:42.000";"y-S1_0"
"0";"01-01-1970 01:13:42.000";"IN_1_3-x"
"106";"01-01-1970 01:13:42.900";"IN_5_3-x"
"92";"01-01-1970 01:13:43.300";"y-S2_0"
"135";"01-01-1970 01:13:43.500";"y-S1_0"
"91";"01-01-1970 01:13:43.500";"IN_6_3-x"
"153";"01-01-1970 01:13:43.700";"IN_1_3-x"
"0";"01-01-1970 01:13:44.200";"IN_2_3-x"
"159";"01-01-1970 01:13:44.500";"IN_5_3-x"
"92";"01-01-1970 01:13:44.600";"y-S3_0"
"133";"01-01-1970 01:13:45.100";"y-S1_0"
"153";"01-01-1970 01:13:45.800";"IN_2_3-x"
"92";"01-01-1970 01:13:45.900";"y-S4_0"
"133";"01-01-1970 01:13:46.400";"y-S2_0"
"0";"01-01-1970 01:13:47.200";"IN_3_3-x"
"102";"01-01-1970 01:13:48.200";"IN_7_3-y"
"153";"01-01-1970 01:13:48.800";"IN_3_3-x"
"0";"01-01-1970 01:13:49.400";"IN_4_3-x"
"155";"01-01-1970 01:13:49.700";"IN_7_3-y"
"114";"01-01-1970 01:13:50.400";"z-x"
"106";"01-01-1970 01:13:50.400";"IN_6_3-x"
"153";"01-01-1970 01:13:51.000";"IN_4_3-x"
"159";"01-01-1970 01:13:51.900";"IN_6_3-x"
"150";"01-01-1970 01:13:52.400";"y-S1_0"
"167";"01-01-1970 01:13:54.700";"IN_1_0"
"165";"01-01-1970 01:13:54.700";"IN_2_0"
"163";"01-01-1970 01:13:54.700";"IN_3_0"
"161";"01-01-1970 01:13:54.700";"IN_4_0"
"166";"01-01-1970 01:13:54.700";"IN_5_0"
"162";"01-01-1970 01:13:54.700";"IN_6_0"
"164";"01-01-1970 01:13:54.700";"IN_7_0"
"91";"01-01-1970 01:13:55.100";"IN_7_3-y"
"146";"01-01-1970 01:13:55.700";"IN_5_3-x"
"109";"01-01-1970 01:13:57.200";"IN_5_3-x"
"123";"01-01-1970 01:13:58.600";"IN_2_3-x"
"149";"01-01-1970 01:13:58.800";"IN_5_3-x"
"114";"01-01-1970 01:13:59.200";"IN_1_3-x"
"114";"01-01-1970 01:14:01.400";"IN_2_3-x"
"123";"01-01-1970 01:14:01.500";"IN_3_3-x"
"147";"01-01-1970 01:14:01.600";"IN_5_3-x"
"106";"01-01-1970 01:14:02.000";"IN_7_3-y"
"132";"01-01-1970 01:14:02.000";"y-S1_0"
"146";"01-01-1970 01:14:03.200";"IN_6_3-x"
"159";"01-01-1970 01:14:03.500";"IN_7_3-y"
"123";"01-01-1970 01:14:03.700";"IN_4_3-x"
"114";"01-01-1970 01:14:04.400";"IN_3_3-x"
"109";"01-01-1970 01:14:04.700";"IN_6_3-x"
"95";"01-01-1970 01:14:04.800";"y-S1_0"
"149";"01-01-1970 01:14:06.300";"IN_6_3-x"
"114";"01-01-1970 01:14:06.600";"IN_4_3-x"
"147";"01-01-1970 01:14:09.100";"IN_6_3-x"
"148";"01-01-1970 01:14:09.400";"y-S1_0"
"98";"01-01-1970 01:14:10.200";"IN_5_3-x"
"160";"01-01-1970 01:14:14.000";"IN_1_3-x"
"84";"01-01-1970 01:14:14.100";"y-S1_0"
"146";"01-01-1970 01:14:14.800";"IN_7_3-y"
"84";"01-01-1970 01:14:15.400";"y-S2_0"
"160";"01-01-1970 01:14:16.100";"IN_2_3-x"
"109";"01-01-1970 01:14:16.300";"IN_7_3-y"
"84";"01-01-1970 01:14:16.700";"y-S3_0"
"98";"01-01-1970 01:14:17.700";"IN_6_3-x"
"149";"01-01-1970 01:14:17.900";"IN_7_3-y"
"84";"01-01-1970 01:14:18.000";"y-S4_0"
"122";"01-01-1970 01:14:19.000";"IN_5_3-x"
"160";"01-01-1970 01:14:19.100";"IN_3_3-x"
"147";"01-01-1970 01:14:20.700";"IN_7_3-y"
"163";"01-01-1970 01:14:20.800";"IN_3_3-x"
"160";"01-01-1970 01:14:21.300";"IN_4_3-x"
"142";"01-01-1970 01:14:21.800";"y-S1_0"
"162";"01-01-1970 01:14:21.900";"IN_6_3-x"
"164";"01-01-1970 01:14:22.300";"IN_7_3-y"
"119";"01-01-1970 01:14:22.800";"z-x"
"163";"01-01-1970 01:14:22.900";"IN_4_3-x"
"161";"01-01-1970 01:14:24.500";"IN_4_3-x"
"140";"01-01-1970 01:14:24.900";"y-S1_0"
"174";"01-01-1970 01:14:25.900";"IN_1_0"
"172";"01-01-1970 01:14:25.900";"IN_2_0"
"170";"01-01-1970 01:14:25.900";"IN_3_0"
"168";"01-01-1970 01:14:25.900";"IN_4_0"
"173";"01-01-1970 01:14:25.900";"IN_5_0"
"169";"01-01-1970 01:14:25.900";"IN_6_0"
"171";"01-01-1970 01:14:25.900";"IN_7_0"
"122";"01-01-1970 01:14:26.500";"IN_6_3-x"
"139";"01-01-1970 01:14:27.900";"y-S1_0"
"116";"01-01-1970 01:14:28.800";"IN_5_3-x"
"98";"01-01-1970 01:14:29.300";"IN_7_3-y"
"152";"01-01-1970 01:14:29.500";"y-S1_0"
"152";"01-01-1970 01:14:30.800";"y-S2_0"
"157";"01-01-1970 01:14:31.000";"y-S1_0"
"119";"01-01-1970 01:14:31.600";"IN_1_3-x"
"156";"01-01-1970 01:14:31.700";"IN_5_3-x"
"162";"01-01-1970 01:14:33.400";"IN_7_3-y"
"119";"01-01-1970 01:14:33.800";"IN_2_3-x"
"105";"01-01-1970 01:14:35.300";"IN_5_3-x"
"130";"01-01-1970 01:14:35.600";"IN_2_3-x"
"116";"01-01-1970 01:14:36.300";"IN_6_3-x"
"119";"01-01-1970 01:14:36.800";"IN_3_3-x"
"154";"01-01-1970 01:14:36.800";"IN_5_3-x"
"122";"01-01-1970 01:14:38.100";"IN_7_3-y"
"166";"01-01-1970 01:14:38.500";"IN_5_3-x"
"130";"01-01-1970 01:14:38.500";"IN_3_3-x"
"119";"01-01-1970 01:14:39.000";"IN_4_3-x"
"156";"01-01-1970 01:14:39.200";"IN_6_3-x"
"130";"01-01-1970 01:14:40.700";"IN_4_3-x"
"102";"01-01-1970 01:14:41.100";"y-S1_0"
"155";"01-01-1970 01:14:42.600";"y-S1_0"
"105";"01-01-1970 01:14:42.800";"IN_6_3-x"
"155";"01-01-1970 01:14:43.900";"y-S2_0"
"154";"01-01-1970 01:14:44.300";"IN_6_3-x"
"0";"01-01-1970 01:14:45.700";"IN_5_3-x"
"166";"01-01-1970 01:14:45.900";"IN_6_3-x"
"153";"01-01-1970 01:14:47.300";"IN_5_3-x"
"116";"01-01-1970 01:14:47.900";"IN_7_3-y"
"91";"01-01-1970 01:14:48.000";"y-S1_0"
"170";"01-01-1970 01:14:48.200";"IN_3_3-x"
"91";"01-01-1970 01:14:49.300";"y-S2_0"
"170";"01-01-1970 01:14:50.300";"IN_4_3-x"
"91";"01-01-1970 01:14:50.600";"y-S3_0"
"156";"01-01-1970 01:14:50.800";"IN_7_3-y"
"91";"01-01-1970 01:14:51.900";"y-S4_0"
"0";"01-01-1970 01:14:53.200";"IN_6_3-x"
"168";"01-01-1970 01:14:53.500";"IN_4_3-x"
"128";"01-01-1970 01:14:54.500";"z-x"
"105";"01-01-1970 01:14:54.400";"IN_7_3-y"
"153";"01-01-1970 01:14:54.800";"IN_6_3-x"
"106";"01-01-1970 01:14:54.900";"y-S1_0"
"154";"01-01-1970 01:14:55.900";"IN_7_3-y"
"181";"01-01-1970 01:14:55.900";"IN_1_0"
"179";"01-01-1970 01:14:55.900";"IN_2_0"
"177";"01-01-1970 01:14:55.900";"IN_3_0"
"175";"01-01-1970 01:14:55.900";"IN_4_0"
"180";"01-01-1970 01:14:55.900";"IN_5_0"
"176";"01-01-1970 01:14:55.900";"IN_6_0"
"178";"01-01-1970 01:14:55.900";"IN_7_0"
"106";"01-01-1970 01:14:56.200";"y-S2_0"
"169";"01-01-1970 01:14:56.400";"IN_6_3-x"
"159";"01-01-1970 01:14:56.400";"y-S1_0"
"166";"01-01-1970 01:14:57.500";"IN_7_3-y"
"106";"01-01-1970 01:14:57.500";"y-S3_0"
"167";"01-01-1970 01:14:57.700";"IN_1_3-x"
"106";"01-01-1970 01:14:58.800";"y-S4_0"
"171";"01-01-1970 01:14:59.200";"IN_7_3-y"
"167";"01-01-1970 01:14:59.800";"IN_2_3-x"
"123";"01-01-1970 01:15:00.000";"IN_5_3-x"
"137";"01-01-1970 01:15:01.400";"IN_2_3-x"
"141";"01-01-1970 01:15:02.900";"z-x"
"167";"01-01-1970 01:15:02.800";"IN_3_3-x"
"114";"01-01-1970 01:15:02.900";"IN_5_3-x"
"128";"01-01-1970 01:15:03.300";"IN_1_3-x"
"137";"01-01-1970 01:15:04.300";"IN_3_3-x"
"173";"01-01-1970 01:15:04.600";"IN_5_3-x"
"0";"01-01-1970 01:15:04.800";"IN_7_3-y"
"167";"01-01-1970 01:15:05.000";"IN_4_3-x"
"128";"01-01-1970 01:15:05.500";"IN_2_3-x"
"153";"01-01-1970 01:15:06.400";"IN_7_3-y"
"137";"01-01-1970 01:15:06.500";"IN_4_3-x"
"123";"01-01-1970 01:15:07.500";"IN_6_3-x"
"146";"01-01-1970 01:15:07.700";"y-S1_0"
"169";"01-01-1970 01:15:07.900";"IN_7_3-y"
"128";"01-01-1970 01:15:08.500";"IN_3_3-x"
"109";"01-01-1970 01:15:09.200";"y-S1_0"
"114";"01-01-1970 01:15:10.400";"IN_6_3-x"
"109";"01-01-1970 01:15:10.500";"y-S2_0"
"128";"01-01-1970 01:15:10.700";"IN_4_3-x"
"149";"01-01-1970 01:15:10.800";"y-S1_0"
"141";"01-01-1970 01:15:11.700";"IN_1_3-x"
"173";"01-01-1970 01:15:12.000";"IN_6_3-x"
"147";"01-01-1970 01:15:13.600";"y-S1_0"
"141";"01-01-1970 01:15:13.900";"IN_2_3-x"
"164";"01-01-1970 01:15:15.100";"y-S1_0"
"164";"01-01-1970 01:15:16.400";"y-S2_0"
"141";"01-01-1970 01:15:16.900";"IN_3_3-x"
"145";"01-01-1970 01:15:17.300";"z-x"
"160";"01-01-1970 01:15:17.600";"IN_5_3-x"
"177";"01-01-1970 01:15:18.500";"IN_3_3-x"
"123";"01-01-1970 01:15:19.100";"IN_7_3-y"
"141";"01-01-1970 01:15:19.100";"IN_4_3-x"
"163";"01-01-1970 01:15:19.200";"IN_5_3-x"
"177";"01-01-1970 01:15:20.600";"IN_4_3-x"
"161";"01-01-1970 01:15:20.700";"IN_5_3-x"
"135";"01-01-1970 01:15:21.900";"z-x"
"114";"01-01-1970 01:15:22.000";"IN_7_3-y"
"98";"01-01-1970 01:15:22.200";"y-S1_0"
"175";"01-01-1970 01:15:23.500";"IN_4_3-x"
"98";"01-01-1970 01:15:23.500";"y-S2_0"
"173";"01-01-1970 01:15:23.600";"IN_7_3-y"
"98";"01-01-1970 01:15:24.800";"y-S3_0"
"160";"01-01-1970 01:15:25.100";"IN_6_3-x"
"178";"01-01-1970 01:15:25.300";"IN_7_3-y"
"188";"01-01-1970 01:15:25.600";"IN_1_0"
"186";"01-01-1970 01:15:25.600";"IN_2_0"
"184";"01-01-1970 01:15:25.600";"IN_3_0"
"182";"01-01-1970 01:15:25.600";"IN_4_0"
"187";"01-01-1970 01:15:25.600";"IN_5_0"
"183";"01-01-1970 01:15:25.600";"IN_6_0"
"185";"01-01-1970 01:15:25.600";"IN_7_0"
"98";"01-01-1970 01:15:26.100";"y-S4_0"
"145";"01-01-1970 01:15:26.100";"IN_1_3-x"
"162";"01-01-1970 01:15:26.300";"y-S1_0"
"163";"01-01-1970 01:15:26.700";"IN_6_3-x"
"161";"01-01-1970 01:15:28.200";"IN_6_3-x"
"145";"01-01-1970 01:15:28.300";"IN_2_3-x"
"180";"01-01-1970 01:15:29.300";"IN_5_3-x"
"176";"01-01-1970 01:15:29.900";"IN_6_3-x"
"135";"01-01-1970 01:15:30.700";"IN_1_3-x"
"122";"01-01-1970 01:15:31.000";"y-S1_0"
"145";"01-01-1970 01:15:31.300";"IN_3_3-x"
"174";"01-01-1970 01:15:32.300";"IN_1_3-x"
"122";"01-01-1970 01:15:32.300";"y-S2_0"
"135";"01-01-1970 01:15:32.900";"IN_2_3-x"
"145";"01-01-1970 01:15:33.500";"IN_4_3-x"
"122";"01-01-1970 01:15:33.600";"y-S3_0"
"174";"01-01-1970 01:15:34.400";"IN_2_3-x"
"122";"01-01-1970 01:15:34.900";"y-S4_0"
"119";"01-01-1970 01:15:35.300";"IN_5_3-x"
"135";"01-01-1970 01:15:35.900";"IN_3_3-x"
"160";"01-01-1970 01:15:36.700";"IN_7_3-y"
"180";"01-01-1970 01:15:36.700";"IN_6_3-x"
"130";"01-01-1970 01:15:37.000";"IN_5_3-x"
"174";"01-01-1970 01:15:37.400";"IN_3_3-x"
"135";"01-01-1970 01:15:38.100";"IN_4_3-x"
"163";"01-01-1970 01:15:38.300";"IN_7_3-y"
"144";"01-01-1970 01:15:39.100";"IN_2_3-x"
"174";"01-01-1970 01:15:39.600";"IN_4_3-x"
"161";"01-01-1970 01:15:39.800";"IN_7_3-y"
"116";"01-01-1970 01:15:40.800";"y-S1_0"
"176";"01-01-1970 01:15:41.400";"IN_7_3-y"
"144";"01-01-1970 01:15:42.000";"IN_3_3-x"
"119";"01-01-1970 01:15:42.800";"IN_6_3-x"
"156";"01-01-1970 01:15:43.700";"y-S1_0"
"144";"01-01-1970 01:15:44.200";"IN_4_3-x"
"130";"01-01-1970 01:15:44.500";"IN_6_3-x"
"170";"01-01-1970 01:15:46.600";"IN_5_3-x"
"105";"01-01-1970 01:15:47.300";"y-S1_0"
"184";"01-01-1970 01:15:47.900";"IN_3_3-x"
"180";"01-01-1970 01:15:48.300";"IN_7_3-y"
"105";"01-01-1970 01:15:48.600";"y-S2_0"
"154";"01-01-1970 01:15:48.800";"y-S1_0"
"168";"01-01-1970 01:15:49.700";"IN_5_3-x"
"185";"01-01-1970 01:15:49.800";"IN_7_3-y"
"105";"01-01-1970 01:15:49.900";"y-S3_0"
"184";"01-01-1970 01:15:50.000";"IN_4_3-x"
"166";"01-01-1970 01:15:50.400";"y-S1_0"
"105";"01-01-1970 01:15:51.200";"y-S4_0"
"166";"01-01-1970 01:15:51.700";"y-S2_0"
"171";"01-01-1970 01:15:52.000";"y-S1_0"
"182";"01-01-1970 01:15:53.200";"IN_4_3-x"
"170";"01-01-1970 01:15:54.100";"IN_6_3-x"
"119";"01-01-1970 01:15:54.400";"IN_7_3-y"
"130";"01-01-1970 01:15:56.100";"IN_7_3-y"
"168";"01-01-1970 01:15:57.200";"IN_6_3-x"
"0";"01-01-1970 01:15:57.700";"y-S1_0"
"183";"01-01-1970 01:15:58.800";"IN_6_3-x"
"181";"01-01-1970 01:15:58.900";"IN_1_3-x"
"187";"01-01-1970 01:15:59.000";"IN_5_3-x"
"0";"01-01-1970 01:15:59.000";"y-S2_0"
"153";"01-01-1970 01:15:59.300";"y-S1_0"
"0";"01-01-1970 01:16:00.300";"y-S3_0"
"169";"01-01-1970 01:16:00.800";"y-S1_0"
"181";"01-01-1970 01:16:01.000";"IN_2_3-x"
"167";"01-01-1970 01:16:01.300";"IN_5_3-x"
"0";"01-01-1970 01:16:01.600";"y-S4_0"
"169";"01-01-1970 01:16:02.100";"y-S2_0"
"137";"01-01-1970 01:16:02.800";"IN_5_3-x"
"181";"01-01-1970 01:16:04.000";"IN_3_3-x"
"170";"01-01-1970 01:16:05.700";"IN_7_3-y"
"181";"01-01-1970 01:16:06.200";"IN_4_3-x"
"187";"01-01-1970 01:16:06.400";"IN_6_3-x"
"128";"01-01-1970 01:16:07.000";"IN_5_3-x"
"139";"01-01-1970 01:16:07.800";"z-x"
"168";"01-01-1970 01:16:08.800";"IN_7_3-y"
"167";"01-01-1970 01:16:08.800";"IN_6_3-x"
"183";"01-01-1970 01:16:10.300";"IN_7_3-y"
"137";"01-01-1970 01:16:10.300";"IN_6_3-x"
"123";"01-01-1970 01:16:12.000";"y-S1_0"
"128";"01-01-1970 01:16:14.500";"IN_6_3-x"
"114";"01-01-1970 01:16:14.900";"y-S1_0"
"141";"01-01-1970 01:16:15.400";"IN_5_3-x"
"114";"01-01-1970 01:16:16.200";"y-S2_0"
"173";"01-01-1970 01:16:16.500";"y-S1_0"
"139";"01-01-1970 01:16:16.600";"IN_1_3-x"
"177";"01-01-1970 01:16:16.900";"IN_5_3-x"
"114";"01-01-1970 01:16:17.500";"y-S3_0"
"187";"01-01-1970 01:16:18.000";"IN_7_3-y"
"178";"01-01-1970 01:16:18.100";"y-S1_0"
"195";"01-01-1970 01:16:18.300";"IN_1_0"
"193";"01-01-1970 01:16:18.300";"IN_2_0"
"191";"01-01-1970 01:16:18.300";"IN_3_0"
"189";"01-01-1970 01:16:18.300";"IN_4_0"
"194";"01-01-1970 01:16:18.300";"IN_5_0"
"190";"01-01-1970 01:16:18.300";"IN_6_0"
"192";"01-01-1970 01:16:18.300";"IN_7_0"
"114";"01-01-1970 01:16:18.800";"y-S4_0"
"139";"01-01-1970 01:16:18.800";"IN_2_3-x"
"178";"01-01-1970 01:16:19.400";"y-S2_0"
"175";"01-01-1970 01:16:19.700";"IN_5_3-x"
"167";"01-01-1970 01:16:20.400";"IN_7_3-y"
"139";"01-01-1970 01:16:21.800";"IN_3_3-x"
"137";"01-01-1970 01:16:21.900";"IN_7_3-y"
"141";"01-01-1970 01:16:22.900";"IN_6_3-x"
"139";"01-01-1970 01:16:24.000";"IN_4_3-x"
"177";"01-01-1970 01:16:24.400";"IN_6_3-x"
"128";"01-01-1970 01:16:26.100";"IN_7_3-y"
"175";"01-01-1970 01:16:27.200";"IN_6_3-x"
"151";"01-01-1970 01:16:27.800";"IN_2_3-x"
"188";"01-01-1970 01:16:28.600";"IN_1_3-x"
"160";"01-01-1970 01:16:29.600";"y-S1_0"
"145";"01-01-1970 01:16:29.800";"IN_5_3-x"
"188";"01-01-1970 01:16:30.700";"IN_2_3-x"
"151";"01-01-1970 01:16:30.700";"IN_3_3-x"
"163";"01-01-1970 01:16:31.200";"y-S1_0"
"163";"01-01-1970 01:16:32.500";"y-S2_0"
"161";"01-01-1970 01:16:32.700";"y-S1_0"
"151";"01-01-1970 01:16:32.900";"IN_4_3-x"
"188";"01-01-1970 01:16:33.700";"IN_3_3-x"
"176";"01-01-1970 01:16:34.300";"y-S1_0"
"135";"01-01-1970 01:16:34.400";"IN_5_3-x"
"141";"01-01-1970 01:16:34.500";"IN_7_3-y"
"176";"01-01-1970 01:16:35.600";"y-S2_0"
"188";"01-01-1970 01:16:35.900";"IN_4_3-x"
"174";"01-01-1970 01:16:35.900";"IN_5_3-x"
"177";"01-01-1970 01:16:36.000";"IN_7_3-y"
"145";"01-01-1970 01:16:37.300";"IN_6_3-x"
"175";"01-01-1970 01:16:38.800";"IN_7_3-y"
"144";"01-01-1970 01:16:40.500";"IN_5_3-x"
"191";"01-01-1970 01:16:40.600";"IN_3_3-x"
"192";"01-01-1970 01:16:40.600";"IN_7_3-y"
"180";"01-01-1970 01:16:41.200";"y-S1_0"
"135";"01-01-1970 01:16:41.900";"IN_6_3-x"
"185";"01-01-1970 01:16:42.600";"y-S1_0"
"191";"01-01-1970 01:16:42.700";"IN_4_3-x"
"174";"01-01-1970 01:16:43.400";"IN_6_3-x"
"185";"01-01-1970 01:16:43.900";"y-S2_0"
"190";"01-01-1970 01:16:45.500";"IN_6_3-x"
"189";"01-01-1970 01:16:45.900";"IN_4_3-x"
"184";"01-01-1970 01:16:46.300";"IN_5_3-x"
"119";"01-01-1970 01:16:47.300";"y-S1_0"
"144";"01-01-1970 01:16:48.000";"IN_6_3-x"
"119";"01-01-1970 01:16:48.600";"y-S2_0"
"145";"01-01-1970 01:16:48.900";"IN_7_3-y"
"130";"01-01-1970 01:16:49.000";"y-S1_0"
"182";"01-01-1970 01:16:49.400";"IN_5_3-x"
"119";"01-01-1970 01:16:49.900";"y-S3_0"
"119";"01-01-1970 01:16:51.200";"y-S4_0"
"194";"01-01-1970 01:16:51.700";"IN_5_3-x"
"202";"01-01-1970 01:16:53.000";"IN_1_0"
"200";"01-01-1970 01:16:53.000";"IN_2_0"
"198";"01-01-1970 01:16:53.000";"IN_3_0"
"196";"01-01-1970 01:16:53.000";"IN_4_0"
"201";"01-01-1970 01:16:53.000";"IN_5_0"
"197";"01-01-1970 01:16:53.000";"IN_6_0"
"199";"01-01-1970 01:16:53.000";"IN_7_0"
"135";"01-01-1970 01:16:53.500";"IN_7_3-y"
"184";"01-01-1970 01:16:53.800";"IN_6_3-x"
"174";"01-01-1970 01:16:55.000";"IN_7_3-y"
"182";"01-01-1970 01:16:56.900";"IN_6_3-x"
"190";"01-01-1970 01:16:57.000";"IN_7_3-y"
"170";"01-01-1970 01:16:58.600";"y-S1_0"
"194";"01-01-1970 01:16:59.100";"IN_6_3-x"
"144";"01-01-1970 01:16:59.600";"IN_7_3-y"
"158";"01-01-1970 01:17:01.000";"IN_2_3-x"
"168";"01-01-1970 01:17:01.700";"y-S1_0"
"181";"01-01-1970 01:17:02.500";"IN_5_3-x"
"183";"01-01-1970 01:17:03.200";"y-S1_0"
"158";"01-01-1970 01:17:03.900";"IN_3_3-x"
"183";"01-01-1970 01:17:04.500";"y-S2_0"
"184";"01-01-1970 01:17:05.400";"IN_7_3-y"
"158";"01-01-1970 01:17:06.100";"IN_4_3-x"
"182";"01-01-1970 01:17:08.500";"IN_7_3-y"
"181";"01-01-1970 01:17:10.000";"IN_6_3-x"
"194";"01-01-1970 01:17:10.700";"IN_7_3-y"
"187";"01-01-1970 01:17:10.900";"y-S1_0"
"167";"01-01-1970 01:17:13.300";"y-S1_0"
"199";"01-01-1970 01:17:14.800";"IN_7_3-y"
"137";"01-01-1970 01:17:14.800";"y-S1_0"
"198";"01-01-1970 01:17:15.300";"IN_3_3-x"
"137";"01-01-1970 01:17:16.100";"y-S2_0"
"198";"01-01-1970 01:17:17.400";"IN_4_3-x"
"128";"01-01-1970 01:17:19.000";"y-S1_0"
"197";"01-01-1970 01:17:20.200";"IN_6_3-x"
"128";"01-01-1970 01:17:20.300";"y-S2_0"
"139";"01-01-1970 01:17:20.300";"IN_5_3-x"
"196";"01-01-1970 01:17:20.600";"IN_4_3-x"
"195";"01-01-1970 01:17:21.300";"IN_1_3-x"
"181";"01-01-1970 01:17:21.600";"IN_7_3-y"
"128";"01-01-1970 01:17:21.600";"y-S3_0"
"209";"01-01-1970 01:17:22.100";"IN_1_0"
"207";"01-01-1970 01:17:22.100";"IN_2_0"
"205";"01-01-1970 01:17:22.100";"IN_3_0"
"203";"01-01-1970 01:17:22.100";"IN_4_0"
"208";"01-01-1970 01:17:22.100";"IN_5_0"
"204";"01-01-1970 01:17:22.100";"IN_6_0"
"206";"01-01-1970 01:17:22.100";"IN_7_0"
"128";"01-01-1970 01:17:22.900";"y-S4_0"
"195";"01-01-1970 01:17:23.400";"IN_2_3-x"
"201";"01-01-1970 01:17:26.400";"IN_5_3-x"
"195";"01-01-1970 01:17:26.400";"IN_3_3-x"
"141";"01-01-1970 01:17:27.400";"y-S1_0"
"139";"01-01-1970 01:17:27.800";"IN_6_3-x"
"195";"01-01-1970 01:17:28.600";"IN_4_3-x"
"141";"01-01-1970 01:17:28.700";"y-S2_0"
"177";"01-01-1970 01:17:28.900";"y-S1_0"
"151";"01-01-1970 01:17:29.200";"IN_5_3-x"
"141";"01-01-1970 01:17:30.000";"y-S3_0"
"141";"01-01-1970 01:17:31.300";"y-S4_0"
"197";"01-01-1970 01:17:31.700";"IN_7_3-y"
"175";"01-01-1970 01:17:31.700";"y-S1_0"
"188";"01-01-1970 01:17:32.200";"IN_5_3-x"
"192";"01-01-1970 01:17:33.400";"y-S1_0"
"201";"01-01-1970 01:17:33.800";"IN_6_3-x"
"171";"01-01-1970 01:17:34.200";"z-x"
"192";"01-01-1970 01:17:34.700";"y-S2_0"
"151";"01-01-1970 01:17:36.700";"IN_6_3-x"
"191";"01-01-1970 01:17:39.000";"IN_5_3-x"
"139";"01-01-1970 01:17:39.400";"IN_7_3-y"
"188";"01-01-1970 01:17:39.700";"IN_6_3-x"
"145";"01-01-1970 01:17:41.800";"y-S1_0"
"189";"01-01-1970 01:17:42.100";"IN_5_3-x"
"171";"01-01-1970 01:17:43.000";"IN_1_3-x"
"145";"01-01-1970 01:17:43.100";"y-S2_0"
"205";"01-01-1970 01:17:44.400";"IN_3_3-x"
"145";"01-01-1970 01:17:44.400";"y-S3_0"
"171";"01-01-1970 01:17:45.200";"IN_2_3-x"
"201";"01-01-1970 01:17:45.400";"IN_7_3-y"
"145";"01-01-1970 01:17:45.700";"y-S4_0"
"135";"01-01-1970 01:17:46.400";"y-S1_0"
"205";"01-01-1970 01:17:46.500";"IN_4_3-x"
"191";"01-01-1970 01:17:46.500";"IN_6_3-x"
"165";"01-01-1970 01:17:46.700";"IN_2_3-x"
"135";"01-01-1970 01:17:47.700";"y-S2_0"
"174";"01-01-1970 01:17:47.900";"y-S1_0"
"0";"01-01-1970 01:17:48.100";"z-x"
"171";"01-01-1970 01:17:48.200";"IN_3_3-x"
